Series_reference,Period,Type,Data_value,Lower_CI,Upper_CI,Units,Indicator,Cause,Validation,Population,Age,Severity
W_F12A,2007,Single year,9.296421046,8.408185627,10.18465647,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,All ages,Fatal
W_F12A,2008,Single year,10.20329181,9.283966535,11.12261709,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,All ages,Fatal
W_F12A,2009,Single year,9.480728558,8.605802166,10.35565495,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,All ages,Fatal
W_F12A,2010,Single year,10.62941672,9.717124862,11.54170858,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,All ages,Fatal
W_F12A,2011,Single year,9.689924993,8.83030879,10.5495412,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,All ages,Fatal
W_F12A,2012,Single year,9.884665424,9.02784248,10.74148837,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,All ages,Fatal
W_F12A,2013,Single year,8.939675575,8.132761965,9.746589185,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,All ages,Fatal
W_F12A,2014,Single year,9.780651085,8.952213029,10.60908914,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,All ages,Fatal
W_F12A,2015,Single year,9.544798443,8.737789048,10.35180784,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,All ages,Fatal
W_F12A,2016,Single year,9.242340099,8.458748205,10.02593199,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,All ages,Fatal
W_F11C,2000,Single year,194,166.7008606,221.2991394,Injuries,Number,Falls,Validated,Whole pop,75+ years,Fatal
W_F11C,2001,Single year,225,195.6005402,254.3994598,Injuries,Number,Falls,Validated,Whole pop,75+ years,Fatal
W_F11C,2002,Single year,235,204.9543211,265.0456789,Injuries,Number,Falls,Validated,Whole pop,75+ years,Fatal
W_F11C,2003,Single year,266,234.0339548,297.9660452,Injuries,Number,Falls,Validated,Whole pop,75+ years,Fatal
W_F11C,2004,Single year,260,228.3965304,291.6034696,Injuries,Number,Falls,Validated,Whole pop,75+ years,Fatal
W_F11C,2005,Single year,247,216.1967481,277.8032519,Injuries,Number,Falls,Validated,Whole pop,75+ years,Fatal
W_F11C,2006,Single year,303,268.8831124,337.1168876,Injuries,Number,Falls,Validated,Whole pop,75+ years,Fatal
W_F11C,2007,Single year,343,306.700959,379.299041,Injuries,Number,Falls,Validated,Whole pop,75+ years,Fatal
W_F11C,2008,Single year,375,337.0454606,412.9545394,Injuries,Number,Falls,Validated,Whole pop,75+ years,Fatal
W_F11C,2009,Single year,360,322.8122981,397.1877019,Injuries,Number,Falls,Validated,Whole pop,75+ years,Fatal
W_F11C,2010,Single year,426,385.5467992,466.4532008,Injuries,Number,Falls,Validated,Whole pop,75+ years,Fatal
W_F11C,2011,Single year,399,359.8497501,438.1502499,Injuries,Number,Falls,Validated,Whole pop,75+ years,Fatal
W_F11C,2012,Single year,429,388.4046082,469.5953918,Injuries,Number,Falls,Validated,Whole pop,75+ years,Fatal
W_F11C,2013,Single year,401,361.7517518,440.2482482,Injuries,Number,Falls,Validated,Whole pop,75+ years,Fatal
W_F11C,2014,Single year,443,401.7475303,484.2524697,Injuries,Number,Falls,Validated,Whole pop,75+ years,Fatal
W_F11C,2015,Single year,463,420.8266028,505.1733972,Injuries,Number,Falls,Validated,Whole pop,75+ years,Fatal
W_F11C,2016,Single year,453,411.2845251,494.7154749,Injuries,Number,Falls,Validated,Whole pop,75+ years,Fatal
W_F12C,2000,Single year,96.63221269,83.03051855,110.2339068,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,75+ years,Fatal
W_F12C,2001,Single year,108.1557026,94.02193768,122.2894676,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,75+ years,Fatal
W_F12C,2002,Single year,109.6727487,95.6501673,123.6953302,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,75+ years,Fatal
W_F12C,2003,Single year,121.3669754,106.7819295,135.9520214,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,75+ years,Fatal
W_F12C,2004,Single year,116.0055027,101.9040588,130.1069465,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,75+ years,Fatal
W_F12C,2005,Single year,106.2184791,92.97096301,119.4659952,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,75+ years,Fatal
W_F12C,2006,Single year,125.5582139,111.416529,139.6998988,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,75+ years,Fatal
W_F12C,2007,Single year,137.1236131,122.6015433,151.645683,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,75+ years,Fatal
W_F12C,2008,Single year,145.9991872,131.2011485,160.7972259,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,75+ years,Fatal
W_F12C,2009,Single year,136.0954565,122.0029596,150.1879534,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,75+ years,Fatal
W_F12C,2010,Single year,155.5018087,140.6874345,170.3161829,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,75+ years,Fatal
W_F12C,2011,Single year,142.4649953,128.425823,156.5041677,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,75+ years,Fatal
W_F12C,2012,Single year,148.8045563,134.6547343,162.9543782,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,75+ years,Fatal
W_F12C,2013,Single year,136.4578025,123.0313076,149.8842974,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,75+ years,Fatal
W_F12C,2014,Single year,144.3844462,130.8665795,157.9023129,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,75+ years,Fatal
W_F12C,2015,Single year,147.3556752,133.8544326,160.8569178,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,75+ years,Fatal
W_F12C,2016,Single year,138.6338893,125.790017,151.4777616,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,75+ years,Fatal
W_M13,2001,Single year,12.01857416,10.89558723,13.14156109,Per billion km,Rate per billion km,Motor vehicle traffic crashes,Validated,Whole pop,All ages,Fatal
W_M13,2002,Single year,11.1610685,10.09619593,12.22594107,Per billion km,Rate per billion km,Motor vehicle traffic crashes,Validated,Whole pop,All ages,Fatal
W_M13,2003,Single year,11.93225558,10.84771911,13.01679205,Per billion km,Rate per billion km,Motor vehicle traffic crashes,Validated,Whole pop,All ages,Fatal
W_M13,2004,Single year,10.89503864,9.873543873,11.91653341,Per billion km,Rate per billion km,Motor vehicle traffic crashes,Validated,Whole pop,All ages,Fatal
W_M13,2005,Single year,9.995064166,9.02163094,10.96849739,Per billion km,Rate per billion km,Motor vehicle traffic crashes,Validated,Whole pop,All ages,Fatal
W_M13,2006,Single year,9.651937793,8.695241202,10.60863438,Per billion km,Rate per billion km,Motor vehicle traffic crashes,Validated,Whole pop,All ages,Fatal
W_M13,2007,Single year,10.37667072,9.39245071,11.36089072,Per billion km,Rate per billion km,Motor vehicle traffic crashes,Validated,Whole pop,All ages,Fatal
W_M13,2008,Single year,8.992362651,8.069843327,9.914881975,Per billion km,Rate per billion km,Motor vehicle traffic crashes,Validated,Whole pop,All ages,Fatal
W_M13,2009,Single year,9.714003945,8.754828051,10.67317984,Per billion km,Rate per billion km,Motor vehicle traffic crashes,Validated,Whole pop,All ages,Fatal
W_M13,2010,Single year,9.47446336,8.526837074,10.42208965,Per billion km,Rate per billion km,Motor vehicle traffic crashes,Validated,Whole pop,All ages,Fatal
W_M13,2011,Single year,7.260479042,6.426285405,8.094672679,Per billion km,Rate per billion km,Motor vehicle traffic crashes,Validated,Whole pop,All ages,Fatal
W_M13,2012,Single year,7.945205479,7.073323136,8.817087823,Per billion km,Rate per billion km,Motor vehicle traffic crashes,Validated,Whole pop,All ages,Fatal
W_M13,2013,Single year,6.228543404,5.462562879,6.994523929,Per billion km,Rate per billion km,Motor vehicle traffic crashes,Validated,Whole pop,All ages,Fatal
W_M13,2014,Single year,6.885010758,6.089847196,7.680174319,Per billion km,Rate per billion km,Motor vehicle traffic crashes,Validated,Whole pop,All ages,Fatal
W_M13,2015,Single year,7.37157337,6.563904593,8.179242148,Per billion km,Rate per billion km,Motor vehicle traffic crashes,Validated,Whole pop,All ages,Fatal
W_M13,2016,Single year,7.144427347,6.36769063,7.921164063,Per billion km,Rate per billion km,Motor vehicle traffic crashes,Validated,Whole pop,All ages,Fatal
W_M14,2001,Single year,1.595827636,1.446717305,1.744937967,Per thousand registered vehicles,Rate per thousand registered vehicles,Motor vehicle traffic crashes,Validated,Whole pop,All ages,Fatal
W_M14,2002,Single year,1.481836789,1.340455402,1.623218176,Per thousand registered vehicles,Rate per thousand registered vehicles,Motor vehicle traffic crashes,Validated,Whole pop,All ages,Fatal
W_M14,2003,Single year,1.566564329,1.42417749,1.708951168,Per thousand registered vehicles,Rate per thousand registered vehicles,Motor vehicle traffic crashes,Validated,Whole pop,All ages,Fatal
W_M14,2004,Single year,1.414872741,1.282217396,1.547528085,Per thousand registered vehicles,Rate per thousand registered vehicles,Motor vehicle traffic crashes,Validated,Whole pop,All ages,Fatal
W_M14,2005,Single year,1.263755037,1.140676173,1.386833901,Per thousand registered vehicles,Rate per thousand registered vehicles,Motor vehicle traffic crashes,Validated,Whole pop,All ages,Fatal
W_M14,2006,Single year,1.191002358,1.072950634,1.309054082,Per thousand registered vehicles,Rate per thousand registered vehicles,Motor vehicle traffic crashes,Validated,Whole pop,All ages,Fatal
W_M14,2007,Single year,1.271278281,1.150698419,1.391858142,Per thousand registered vehicles,Rate per thousand registered vehicles,Motor vehicle traffic crashes,Validated,Whole pop,All ages,Fatal
W_M14,2008,Single year,1.074856227,0.964587583,1.185124871,Per thousand registered vehicles,Rate per thousand registered vehicles,Motor vehicle traffic crashes,Validated,Whole pop,All ages,Fatal
W_M14,2009,Single year,1.161804926,1.047086496,1.276523356,Per thousand registered vehicles,Rate per thousand registered vehicles,Motor vehicle traffic crashes,Validated,Whole pop,All ages,Fatal
W_M14,2010,Single year,1.124763185,1.012265503,1.237260866,Per thousand registered vehicles,Rate per thousand registered vehicles,Motor vehicle traffic crashes,Validated,Whole pop,All ages,Fatal
W_M14,2011,Single year,0.853681362,0.755597536,0.951765187,Per thousand registered vehicles,Rate per thousand registered vehicles,Motor vehicle traffic crashes,Validated,Whole pop,All ages,Fatal
W_M14,2012,Single year,0.921921353,0.820752548,1.023090159,Per thousand registered vehicles,Rate per thousand registered vehicles,Motor vehicle traffic crashes,Validated,Whole pop,All ages,Fatal
W_M14,2013,Single year,0.716370764,0.628272148,0.80446938,Per thousand registered vehicles,Rate per thousand registered vehicles,Motor vehicle traffic crashes,Validated,Whole pop,All ages,Fatal
W_M14,2014,Single year,0.783732969,0.693218093,0.874247846,Per thousand registered vehicles,Rate per thousand registered vehicles,Motor vehicle traffic crashes,Validated,Whole pop,All ages,Fatal
W_M14,2015,Single year,0.839713626,0.747710136,0.931717116,Per thousand registered vehicles,Rate per thousand registered vehicles,Motor vehicle traffic crashes,Validated,Whole pop,All ages,Fatal
W_M14,2016,Single year,0.817000447,0.728176779,0.905824115,Per thousand registered vehicles,Rate per thousand registered vehicles,Motor vehicle traffic crashes,Validated,Whole pop,All ages,Fatal
W_M15,2000,Single year,462,419.872171,504.127829,Injuries,Number,Motor vehicle traffic crashes,Provisional,Whole pop,All ages,Fatal
W_M15,2001,Single year,455,413.1925394,496.8074606,Injuries,Number,Motor vehicle traffic crashes,Provisional,Whole pop,All ages,Fatal
W_M15,2002,Single year,405,365.5564857,444.4435143,Injuries,Number,Motor vehicle traffic crashes,Provisional,Whole pop,All ages,Fatal
W_M15,2003,Single year,461,418.9177886,503.0822114,Injuries,Number,Motor vehicle traffic crashes,Provisional,Whole pop,All ages,Fatal
W_M15,2004,Single year,435,394.1217101,475.8782899,Injuries,Number,Motor vehicle traffic crashes,Provisional,Whole pop,All ages,Fatal
W_M15,2005,Single year,405,365.5564857,444.4435143,Injuries,Number,Motor vehicle traffic crashes,Provisional,Whole pop,All ages,Fatal
W_M15,2006,Single year,393,354.1452279,431.8547721,Injuries,Number,Motor vehicle traffic crashes,Provisional,Whole pop,All ages,Fatal
W_M15,2007,Single year,421,380.7849013,461.2150987,Injuries,Number,Motor vehicle traffic crashes,Provisional,Whole pop,All ages,Fatal
W_M15,2008,Single year,366,328.5036811,403.4963189,Injuries,Number,Motor vehicle traffic crashes,Provisional,Whole pop,All ages,Fatal
W_M15,2009,Single year,384,345.5927066,422.4072934,Injuries,Number,Motor vehicle traffic crashes,Provisional,Whole pop,All ages,Fatal
W_M15,2010,Single year,375,337.0454606,412.9545394,Injuries,Number,Motor vehicle traffic crashes,Provisional,Whole pop,All ages,Fatal
W_M15,2011,Single year,284,250.9700998,317.0299002,Injuries,Number,Motor vehicle traffic crashes,Provisional,Whole pop,All ages,Fatal
W_M15,2012,Single year,308,273.6027717,342.3972283,Injuries,Number,Motor vehicle traffic crashes,Provisional,Whole pop,All ages,Fatal
W_M15,2013,Single year,253,221.8248644,284.1751356,Injuries,Number,Motor vehicle traffic crashes,Provisional,Whole pop,All ages,Fatal
W_M15,2014,Single year,293,259.4508207,326.5491793,Injuries,Number,Motor vehicle traffic crashes,Provisional,Whole pop,All ages,Fatal
W_M15,2015,Single year,319,283.9939239,354.0060761,Injuries,Number,Motor vehicle traffic crashes,Provisional,Whole pop,All ages,Fatal
W_M15,2016,Single year,327,291.5576943,362.4423057,Injuries,Number,Motor vehicle traffic crashes,Provisional,Whole pop,All ages,Fatal
W_M15,2017,Single year,378,339.8939449,416.1060551,Injuries,Number,Motor vehicle traffic crashes,Provisional,Whole pop,All ages,Fatal
W_M15,2018,Single year,377,338.9443831,415.0556169,Injuries,Number,Motor vehicle traffic crashes,Provisional,Whole pop,All ages,Fatal
W_M16,2000,Single year,12.0193457,10.92176561,13.11692578,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Provisional,Whole pop,All ages,Fatal
W_M16,2001,Single year,11.78466771,10.70115926,12.86817615,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Provisional,Whole pop,All ages,Fatal
W_M16,2002,Single year,10.27634795,9.27535019,11.27734571,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Provisional,Whole pop,All ages,Fatal
W_M16,2003,Single year,11.44573826,10.40091836,12.49055817,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Provisional,Whole pop,All ages,Fatal
W_M16,2004,Single year,10.60332333,9.606796349,11.59985031,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Provisional,Whole pop,All ages,Fatal
W_M16,2005,Single year,9.737114632,8.788503642,10.68572562,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Provisional,Whole pop,All ages,Fatal
W_M16,2006,Single year,9.321472415,8.399020986,10.24392384,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Provisional,Whole pop,All ages,Fatal
W_M16,2007,Single year,9.920783324,8.971576678,10.86998997,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Provisional,Whole pop,All ages,Fatal
W_M16,2008,Single year,8.54000239,7.662821941,9.417182838,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Provisional,Whole pop,All ages,Fatal
W_M16,2009,Single year,8.884820757,7.992451435,9.777190079,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Provisional,Whole pop,All ages,Fatal
W_M16,2010,Single year,8.465134242,7.604967025,9.325301458,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Provisional,Whole pop,All ages,Fatal
W_M16,2011,Single year,6.343686646,5.601871485,7.085501808,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Provisional,Whole pop,All ages,Fatal
W_M16,2012,Single year,6.869401423,6.096673676,7.64212917,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Provisional,Whole pop,All ages,Fatal
W_M16,2013,Single year,5.492817746,4.810588899,6.175046592,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Provisional,Whole pop,All ages,Fatal
W_M16,2014,Single year,6.299405188,5.570111569,7.028698807,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Provisional,Whole pop,All ages,Fatal
W_M16,2015,Single year,6.666769282,5.92678227,7.406756295,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Provisional,Whole pop,All ages,Fatal
W_M16,2016,Single year,6.829440094,6.079742532,7.579137656,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Provisional,Whole pop,All ages,Fatal
W_M16,2017,Single year,7.527087896,6.75765364,8.296522152,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Provisional,Whole pop,All ages,Fatal
W_M16,2018,Single year,7.471682338,6.704165223,8.239199453,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Provisional,Whole pop,All ages,Fatal
